advisor_id,company_name,fund_id,fund_short_name,id,inception_date,initial_unit_value,manager_id,manager_name,manager_name_real,nav,price_date,ret_1m,ret_1y,ret_2y,ret_3m,ret_3y,ret_4y,ret_5y,ret_6m,ret_incep,ret_incep_a,ret_ytd
CO000001HZ,红动云上投资,HF000009NV,红动云上1期基金,71,2014-07-04,1.0,PL000003MD,黄华,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000003MD"">黄华</a>",5.0493,2015-04-30,0.402973,,,1.879719,,,,1.932571,4.0493,7.662466,1.863389
CO000002K4,融汇东方投资,HF00000X9F,融汇东方私募专户,72,2015-02-02,1.0,PL000004U8,蔡维国,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000004U8"">蔡维国</a>",4.626538,2015-08-17,-0.038949,,,0.066074,,,,3.040239,4.038578,24.387266,
CO0000014T,穗富投资,HF000008LV,穗富1号进取级,73,2014-04-16,1.0,"PL000002OE,PL000002OG","易向军,邱永明","<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000002OE"">易向军</a>, <a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000002OG"">邱永明</a>",5.027,2015-04-17,0.110694,3.724624,,1.131891,,,,0.763241,4.027,4.027,
CO0000002E,齐鲁证券,HF00000DUS,齐鲁碧辰1号B,74,2014-11-24,1.0,PL000005UW,郑纯诣,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000005UW"">郑纯诣</a>",5.0074,2015-08-03,0.159619,,,0.908691,,,,3.420945,3.9939,10.159886,3.63385
CO000000L2,倚天阁投资,HF000001ND,信合东方,75,2007-12-31,1.0,PL000000M8,唐伟晔,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000M8"">唐伟晔</a>",4.9549,2015-02-27,-0.000907,0.085387,0.199008,-0.022972,0.455782,0.767776,1.313428,0.082187,3.9549,0.250206,0.016557
CO000003VS,华洲投资,HF00000AC1,中信信托-融赢华泰3号-组合12(华洲三号),76,2014-05-19,1.0,PL000006CJ,赵祥华,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000006CJ"">赵祥华</a>",4.9523,2015-07-31,0.410912,4.10599,,1.131672,,,,2.682555,3.9523,2.940477,2.844356
CO000000EL,安信证券,HF000009PM,安信步步为赢C,77,2014-08-28,1.0,PL000000ZI,尹占华,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000ZI"">尹占华</a>",4.9376,2015-07-23,,,,,,,,,3.9376,4.709036,
CO000000C8,金中和投资,HF000000EU,重庆信托-金中和西鼎,78,2007-07-27,1.0,PL0000004B,曾军,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000004B"">曾军</a>",4.9031,2015-07-31,-0.227591,0.674442,1.367618,-0.077602,1.45106,1.060039,1.576782,0.283131,3.9031,0.219857,0.516063
CO000009S1,萬有道资产,HF00000TXB,万有道管理一号,79,2009-01-09,1.0,PL000006SS,关威雄,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000006SS"">关威雄</a>",4.890715,2015-07-20,0.001548,0.09468,0.206547,0.018533,0.312151,0.365554,0.551196,0.053208,3.890715,0.276607,0.035712
CO000008BK,元素资本MOM,HF00000WOD,元素母基金1号,80,2014-01-03,1.0,PL000006ND,任熙,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000006ND"">任熙</a>",4.8225,2015-08-14,0.02839,2.913017,,0.265018,,,,1.486998,3.8225,1.701098,2.029494
CO000000X3,量化思维,HF000003EL,量化思维1号,81,2012-07-06,1.0,PL0000018S,刘海涛,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000018S"">刘海涛</a>",4.821669,2015-08-17,0.0,0.688554,1.311319,0.0,3.5539,,,0.213909,3.821669,0.665626,0.088957
CO000000FU,景林资产,HF00000076,华润信托-景林丰收,82,2007-03-30,100.0,PL0000000Z,蒋锦志,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000000Z"">蒋锦志</a>",476.87,2015-07-31,-0.071804,0.795579,1.032867,-0.022527,1.252787,1.256411,1.655326,0.294189,3.7687,0.206169,0.320567
CO000000C6,山西证券,HF000009PT,山西龙鼎价值1号次级,83,2014-08-29,1.0,PL000001EM,王晓峰,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001EM"">王晓峰</a>",4.763,2015-08-14,0.073957,3.763,,-0.233011,,,,1.124442,3.763,3.763,1.718607
CO000000FE,鼎陶朱辉,HF0000001M,中融信托-鼎辉1号,84,2008-11-28,1.0,PL000000FQ,段焰伟,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000FQ"">段焰伟</a>",1.6714,2015-07-24,0.105935,0.876299,1.352745,0.138168,1.601432,1.243226,1.788297,0.481213,3.739417,0.26287,0.607116
CO000001GC,乾元泰和,HF0000096K,乾元泰和1号,85,2014-07-22,1.0,PL000003HU,刘宗智,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000003HU"">刘宗智</a>",4.73,2015-06-19,-0.106367,,,0.155067,,,,0.854902,3.73,4.447687,0.854902
CO000003KD,麟佼资产,HF00000E7D,安信麟佼中小盘成长1号,86,2013-05-20,1.0,PL000005YR,方之麟,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000005YR"">方之麟</a>",4.7189,2015-05-29,0.262075,2.603864,3.639107,1.019645,,,,1.920473,3.7189,1.172303,1.88812
,,HF000009C6,宝利投资,87,2014-08-05,1.0,PL000003JJ,杨军朋,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000003JJ"">杨军朋</a>",4.713868,2015-06-25,-0.545898,,,-0.278909,,,,0.77361,3.713868,5.42766,0.77361
CO000001A7,言起投资,HF000003W7,言程序交易量化投资(激进),88,2012-10-08,1.0,PL00000338,言程序,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL00000338"">言程序</a>",4.710085,2015-08-17,0.01779,0.855376,2.888365,-0.334079,,,,0.561552,3.710085,0.727983,0.708342
CO000001DQ,方圆投资,HF000008FM,方圆增强收益,89,2009-01-29,128.9,PL000003A8,刘骞,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000003A8"">刘骞</a>",602.81,2015-07-31,-0.035211,0.024351,0.197501,-0.032346,0.475703,0.553114,0.98358,0.030127,3.676571,0.267844,0.004566
CO000001GF,韦航投资,HF00000SSL,韦航进取2号,90,2015-04-28,1.0,PL000003I4,徐磊,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000003I4"">徐磊</a>",4.660102,2015-08-17,-0.048888,,,-0.303152,,,,,3.660102,100.201342,
CO0000006Z,青骓投资,HF0000063I,国泰君安-青骓衍生品高频一期,91,2013-08-09,1.0,PL000001JC,刘磊,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001JC"">刘磊</a>",4.6595,2014-12-26,0.076619,1.538407,,0.134747,,,,0.473406,3.6595,2.171425,1.538407
CO00000AGZ,尔博资产,HF00000VYF,尔博稳健增长基金,92,2015-01-09,1.0,PL0000073O,,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000073O""></a>",4.64,2015-06-04,0.622378,,,2.803279,,,,,3.64,98.897344,
CO000000A4,展博投资,HF000000X1,华润信托-展博1期,93,2009-06-15,100.0,PL000000BW,陈锋,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000BW"">陈锋</a>",463.0,2015-07-31,-0.203482,0.694357,0.908098,-0.080912,1.300621,1.356114,2.195748,0.387474,3.63,0.286502,0.511037
CO0000000G,淡水泉,HF000000R5,平安信托-淡水泉成长一期,94,2007-09-06,100.0,PL0000005A,赵军,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000005A"">赵军</a>",462.85,2015-08-07,0.040557,0.58494,1.29429,-0.091685,1.676671,1.293494,1.672344,0.178425,3.6285,0.213544,0.28802
CO000003HE,东方阳光股权投资,HF00000DP8,国星投资,95,2014-05-13,1.0,PL000005UB,郭忠华,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000005UB"">郭忠华</a>",4.625615,2015-08-14,0.033821,1.624165,,-0.021179,,,,1.888482,3.625615,2.405145,1.800687
,,HF00000D08,正道程序化1号,96,2014-08-01,1.0,PL000005PZ,王鹏,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000005PZ"">王鹏</a>",4.594683,2015-07-20,-0.20281,3.594683,,1.962123,,,,2.465802,3.594683,4.277893,2.464362
CO0000000T,宝银创赢,HF00000BDJ,巴菲特潜力1期,97,2014-10-23,1.0,PL000000HH,崔军,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000HH"">崔军</a>",4.5719,2015-01-16,0.212043,,,3.5719,,,,,3.5719,435.904875,0.212043
CO000000YI,彼林乃尔,HF000003OK,彼林乃尔1号,98,2012-01-01,1.0,PL000001BV,郭勇,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001BV"">郭勇</a>",4.531041,2015-05-29,0.10945,2.293975,2.911127,0.667312,3.135293,,,0.919624,3.531041,0.573473,0.932674
CO000001HY,柯林资产,HF000009O1,柯林主动进取2号,99,2014-08-11,1.0,PL00000318,郭建军,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL00000318"">郭建军</a>",4.472697,2015-08-17,-0.391931,2.001877,,-0.198069,,,,-0.32717,3.472697,3.472697,-0.069224
CO000000GD,晓扬投资,HF000000G2,晓扬成长,100,2005-05-17,100.0,PL00000098,戴祖祥,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL00000098"">戴祖祥</a>",446.514,2015-07-15,-0.070231,0.060505,0.275875,-0.131105,0.619994,0.371315,0.510739,0.02872,3.46514,0.158559,-0.003199
CO0000004P,天马资产,HF000000Z4,天马中国成长基金,101,2006-01-11,100.0,PL0000005I,康晓阳,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000005I"">康晓阳</a>",445.693545,2015-06-30,-0.0595,0.232389,0.177775,0.060645,0.289511,0.104843,0.262874,0.21017,3.456935,0.171991,0.21017
CO00000012,中山证券,HF000009NW,中山远翔3号普通级,102,2014-07-23,1.0,"PL000003J6,PL000003ML","许骏,鲁雯","<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000003J6"">许骏</a>, <a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000003ML"">鲁雯</a>",4.442,2015-07-17,-0.015361,3.325219,,0.107096,,,,1.184948,3.442,3.442,1.563629
CO000000ZM,华龙证券,HF000007D9,华龙金智汇8号次级,103,2014-02-18,1.0,PL000001K5,甘建树,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001K5"">甘建树</a>",4.3576,2015-08-17,0.183102,2.220695,,-0.26957,,,,0.721963,3.3576,1.667872,0.85099
CO000001IJ,晟沣投资,HF00000DIN,白鹭1号进取级,104,2014-07-25,1.0,PL000003NW,赵钦峰,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000003NW"">赵钦峰</a>",4.343,2015-04-10,0.255565,,,1.176615,,,,1.755711,3.343,6.08576,1.202333
CO000000KS,鼎力投资,HF00000A8W,鼎力策略对冲一号,105,2014-07-31,1.0,PL000000LM,郝继伦,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000LM"">郝继伦</a>",4.335,2015-05-20,0.253977,,,1.168584,,,,3.132507,3.335,4.812821,1.640073
,,HF00000E96,前海富达1号,106,2014-07-01,1.0,PL000005Z8,邓学文,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000005Z8"">邓学文</a>",4.29,2015-07-31,-0.239362,2.575,,-0.215722,,,,0.494774,3.29,3.29,0.292169
,,HF00000AOZ,百年量化趋势一号,107,2014-07-15,1.0,PL000003T0,许磊,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000003T0"">许磊</a>",4.279915,2015-08-17,0.045267,2.923497,,0.546987,,,,2.669095,3.279915,2.827042,1.34374
CO0000004P,天马资产,HF00000100,平安信托-lighthorse稳健增长,108,2006-10-09,100.0,PL0000005I,康晓阳,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000005I"">康晓阳</a>",426.18,2015-08-14,0.065663,0.592482,0.847655,-0.060305,1.039041,0.910693,1.162143,0.341032,3.2618,0.178351,0.409325
CO0000001C,世诚投资,HF000000L7,中融信托-世诚扬子2号,109,2008-04-18,1.0,PL000000H7,陈家琳,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000H7"">陈家琳</a>",1.21,2015-08-14,0.129996,1.228439,1.416345,0.0,2.359718,2.109089,2.26821,0.521737,3.226508,0.217198,0.732464
CO000000X2,悟空投资,HF000003EK,悟空对冲量化,110,2012-01-01,1.0,PL0000018O,鲍际刚,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000018O"">鲍际刚</a>",4.22,2015-06-30,-0.010713,1.807344,2.004842,0.164459,2.608071,,,0.373966,3.22,0.524117,0.373966
CO000000QP,淘利资产,HF000003ZK,淘利趋势1号,111,2012-07-23,1.0,PL000000VB,肖辉,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000VB"">肖辉</a>",4.1993,2015-04-30,0.050088,0.808173,0.667712,0.009908,,,,0.404026,3.1993,0.685038,0.222646
CO0000001Q,呈瑞投资,HF0000012K,兴业信托-呈瑞1期,112,2010-10-25,1.0,"PL000000KC,PL000002L1,PL0000030O",沈守传,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000KC"">沈守传</a>, <a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000002L1""></a>, <a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000030O""></a>",1.9762,2015-08-07,0.002587,0.450317,0.726392,-0.158025,1.393424,1.487138,,0.237135,3.197792,0.345553,0.3158
CO00000109,盛世源资产,HF00000ATC,盛世源量化中性阿尔法1号B级,113,2014-08-08,1.0,PL000001HJ,陶欣,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001HJ"">陶欣</a>",4.17,2015-07-31,0.007246,,,0.600153,,,,3.001919,3.17,3.748015,3.076246
CO0000018W,海中湾投资,HF000007AS,陕国投-海中湾,114,2013-12-20,1.0,"PL000002YQ,PL000002YR","段成玉,吕强","<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000002YQ"">段成玉</a>, <a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000002YR"">吕强</a>",1.1172,2015-08-10,-0.000447,1.835177,,0.065134,,,,0.631163,3.165725,1.354043,0.865224
CO0000000G,淡水泉,HF0000003K,淡水泉中国机会,115,2007-09-10,100.0,PL0000005A,赵军,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000005A"">赵军</a>",414.35,2015-07-31,-0.058231,0.552978,1.06401,-0.006617,1.561828,1.23719,1.721153,0.257244,3.1435,0.198983,0.279186
CO00000104,涌峰投资,HF0000004B,云南信托-中国龙稳健,116,2006-12-26,1.0,PL000000ET,赵凯,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000ET"">赵凯</a>",1.7465,2015-08-07,0.008372,0.588177,0.51729,-0.076121,0.732179,0.57262,0.512803,0.054077,3.119324,0.177447,-0.023483
CO000000DL,东方证券,HF0000004Y,中海信托-海洋之星1号,117,2007-09-30,1.0,PL000000DI,周博胜,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000DI"">周博胜</a>",4.1157,2015-08-07,0.056744,0.848341,1.255672,-0.077177,1.765184,1.452741,1.608175,0.255744,3.1157,0.195677,0.406164
CO000002AS,泛盈捷资产,HF00000C1X,盈捷众鑫定增3号,118,2014-11-04,1.0,PL000006GD,潘文涛,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000006GD"">潘文涛</a>",4.111,2015-06-19,0.181322,,,0.845153,,,,3.12751,3.111,10.284476,3.12751
CO000000DL,东方证券,HF0000010J,山西信托-晋龙1号,119,2007-08-28,1.0,PL0000002S,杨达治,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000002S"">杨达治</a>",4.091,2015-07-01,-0.076419,1.042742,1.597955,0.19049,1.687381,1.567305,1.638504,0.436598,3.091,0.197032,0.436598
CO0000008F,睿信投资,HF00000027,睿信中国成长,120,2007-07-02,100.0,"PL000000BM,PL000001J3","陈露意,李振宁","<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000BM"">陈露意</a>, <a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001J3"">李振宁</a>",407.672,2015-06-30,-0.081303,0.421545,0.822421,0.295019,1.475991,1.199471,2.213482,0.310927,3.07672,0.194241,0.310927
CO0000000N,鼎锋资产,HF0000004U,交银国信-鼎锋成长一期,121,2008-11-04,1.0,PL000000D5,张高,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000D5"">张高</a>",4.0265,2015-08-07,-0.02222,0.436292,0.608477,-0.264593,0.998065,1.084757,1.053394,0.124658,3.0265,0.22919,0.248914
CO000001GX,庸恳资产,HF00000C26,庸恳安享成长2号-B级,122,2014-11-07,1.0,PL000006M0,,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000006M0""></a>",4.3485,2015-06-05,0.331016,,,2.609156,,,,2.862248,3.0206,15.165224,2.937904
CO000009MI,福建金海棠投资,HF00000EGQ,福能金海棠1号,123,2015-01-09,1.0,PL000006PT,魏升,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000006PT"">魏升</a>",4.013367,2015-08-17,0.056211,,,-0.345724,,,,3.488908,3.013367,9.828957,
CO000000FQ,北京和聚投资,HF000002KB,中信信托-和聚鼎宝2期,124,2013-08-14,100.0,PL000000YC,于军,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000YC"">于军</a>",398.59,2015-08-07,0.000678,2.896285,3.007541,0.00891,,,,0.729916,2.9859,0.996472,1.758599
CO000000YM,泽泉投资,HF000006TO,中信信托-泽泉景渤财富,125,2013-12-02,100.0,PL000001BX,辛宇,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001BX"">辛宇</a>",398.11,2015-08-07,7.5e-05,2.219132,,1.29326,,,,2.070178,2.9811,1.290877,2.532162
CO000001FH,论德投资,HF00000A8E,论德6号-进取级,126,2014-05-01,1.0,PL000003Q9,曾汉泉,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000003Q9"">曾汉泉</a>",3.94,2014-12-31,0.832558,,,1.589926,,,,2.507772,2.94,9.491816,
CO000003HR,合正投资,HF00000DUP,合正动力策略,127,2014-07-10,1.0,PL000005UV,郑丽秋,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000005UV"">郑丽秋</a>",3.939511,2015-04-13,0.007085,,,0.059269,,,,1.192958,2.939511,5.221901,0.193808
CO00000062,民森投资,HF000000PQ,华润信托-民森B号,128,2007-06-25,100.0,PL0000001G,蔡明,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000001G"">蔡明</a>",281.72,2015-07-24,-0.202672,0.729936,0.928268,-0.084254,1.492436,1.356898,1.964226,0.203027,2.935026,0.184682,0.265276
CO0000009D,重阳投资,HF000000JI,华润信托-重阳1期,129,2008-09-05,100.0,PL00000095,裘国根,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL00000095"">裘国根</a>",388.0,2015-07-31,-0.01988,0.185529,0.578905,0.170543,0.671045,0.48086,0.636509,0.111525,2.88,0.219468,0.148564
CO0000000G,淡水泉,HF000000K4,平安信托-淡水泉2008,130,2008-02-05,100.0,PL0000005A,赵军,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000005A"">赵军</a>",387.76,2015-08-10,0.070126,0.652645,1.374525,-0.098882,1.719215,1.375398,1.760644,0.203327,2.8776,0.19805,0.331868
CO000000BU,锦宏资本,HF000000IY,锦宏中国价值,131,2008-07-28,100.0,"PL000001ZY,PL000001ZZ","钱亚龙,徐之骞","<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001ZY"">钱亚龙</a>, <a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001ZZ"">徐之骞</a>",386.69,2015-05-29,0.086055,0.571655,0.714279,0.42485,1.532019,1.400906,2.291259,0.423591,2.8669,0.218865,0.450831
CO000001TZ,华澳投资,HF00000FID,烽火高频1号,132,2015-03-10,1.0,PL000006ED,王利森,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000006ED"">王利森</a>",3.800906,2015-08-17,-0.054041,,,1.28246,,,,,2.800906,23.645016,
CO00000062,民森投资,HF000000KB,华润信托-民森A号,133,2007-06-25,100.0,PL0000001G,蔡明,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000001G"">蔡明</a>",271.92,2015-07-24,-0.208983,0.643518,0.795681,-0.083333,1.279296,1.17937,1.713231,0.18249,2.776946,0.178688,0.239974
CO000000QP,淘利资产,HF0000097L,淘利策略指数稳健1号,134,2013-11-07,1.0,PL000000VB,肖辉,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000VB"">肖辉</a>",3.7394,2015-05-15,-0.037676,3.075196,,0.804033,,,,1.525427,2.7394,1.409173,0.742173
CO0000009Y,恒复投资,HF000000EA,山西信托-恒复趋势1号,135,2009-01-20,1.0,PL000000BV,刘强,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000BV"">刘强</a>",3.1294,2015-06-30,0.028021,0.954776,2.385329,0.378408,3.769682,3.026994,3.446406,0.813725,2.685066,0.225398,0.813725
CO000000MT,道冲投资,HF00000FWR,道冲套利5号进取级,136,2014-12-18,1.0,PL000000NO,李盛开,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000NO"">李盛开</a>",3.6789,2015-08-07,-0.007125,,,0.379932,,,,1.719069,2.6789,6.056299,2.035396
CO000000FQ,北京和聚投资,HF0000002S,中信信托-和聚1期,137,2009-07-14,100.0,PL0000000S,李泽刚,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000000S"">李泽刚</a>",361.45,2015-08-07,0.011049,0.612824,1.080048,-0.167147,1.899254,1.31047,1.501557,0.338456,2.6145,0.235191,0.49973
CO000000F8,朱雀投资,HF000000ZL,陕国投-朱雀1期,138,2008-12-17,100.0,PL000000OK,张延鹏,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000OK"">张延鹏</a>",357.51,2015-07-15,-0.193071,0.750269,0.842075,0.085798,1.119583,0.792929,1.194525,0.396578,2.5751,0.213511,0.381681
CO0000003G,六禾投资,HF000000AB,中原信托-六禾光辉岁月1期,139,2009-02-06,1.0,"PL000000E3,PL0000030V","夏晓辉,陈信余","<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000E3"">夏晓辉</a>, <a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000030V"">陈信余</a>",3.5717,2015-08-07,0.014371,0.605475,0.829108,-0.142449,1.058854,0.798439,1.047993,0.195068,2.5717,0.216348,0.290727
CO0000000F,菁英时代,HF000000PC,中融信托-菁英时代成长1号,140,2009-04-20,1.0,PL00000057,陈宏超,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL00000057"">陈宏超</a>",3.5573,2015-08-07,0.003838,0.858277,1.271149,-0.208715,2.19786,1.646604,1.214317,0.267657,2.5573,0.221853,0.691938
CO000001CB,赢远投资,HF0000080O,赢远投资实盘账户,141,2014-01-22,1.0,PL0000036K,张浪,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000036K"">张浪</a>",3.555848,2015-02-06,-0.245814,2.311123,,0.073588,,,,0.005111,2.555848,2.225247,-0.199313
